id,comment,rating
71434,Horrivel. Aff fica pedindo nome de usuario,1
63439,Mto bom!!. Bem legal de usar ^-^,5
78232,Muito bom,5
72109,Muito bom mesmo,5
70722,Gostei. Legal,5
70001,Presta não,1
67399,É +ou-. Bem eu só instalei para mandar mensagens mas da erro em algumas vezes,3
53303,Adorei esse APP VCs que gostam de oraticidade; rapidez pode baixar;pois facilita muito sua vida. APP bom de mais dei logo todas estrelas;pois merece isso,5
70946,Esta fora sempre. Nas horas que mais preciso surge a mensagem: SERVIÇO INDISPONIVEL NO MOMENTO; TENTE MAIS TARDE; só que nunca restabelece; Ajuda ai;,1
53141,Ty amoo face. Eu amoo face n vivo sem kk,5
62509,Amoo. Gostei bastante e nunca desinstalei do meu celular,5
52168,Eu adorei,5
64509,Vinicius. Quem usa sabe o qii esse Messenger se chama topp de primeira classe ??????????,5
79593,Um excelente aplicativo. Facilidade; praticidade,5
61755,Whatsapp. Exelente,5
50088,Amei. Gostei muito mas no meu celular fica travando;mas gosto,4
61196,Muito bom a gente se comunica facilmente com amigos.. nota 10,5
63250,Perfeito ??. N existe melhor RS(?__?),5
70860,Excelente! !!!!!!!. Vou explicar pra quem ta com dificuldade de acessar sua conta: Cadastre seu telefone no aplicativo. Dai em uma mensagem. Depois vcs vão ter q ir no computador e acessar sua conta. Dai vai na opção CAIXA CELULAR dai coloque o códi;,5
57409,Gostei,4
64845,Péssimo e desnecessário. Simples assim.,1
58978,Muito bom. Ótimo,5
78225,Bacana esse app,4
72417,Nao tem como cadastrar o usuario; pede para baixar um app de segurança. Muito ruim!,1
71220,Eraldo. Me atende muito bem,4
78790,Bom. Bom,4
60965,Adorei,5
68885,Orrivel. Optaria,1
69810,Horrivel. baixar o aplicativo já é quase impossível imagina usar. Péssimo!,1
71338,Não Funciona,1
63362,Muito bom. Adorei de mais????????????,5
53252,Muito bom. Legal appi,5
52387,Eu achei exe,5
80511,Muito bom. Adorei,5
58332,Top,5
70895,Nao consigo debitar a prestacao da habitacao pelo celular; sempre nao finaliza. Apenas no micro ou tablet.,2
77208,Desde ontem não abre. E não encontro nenhuma função Atualizar.,1
57774,Top. E top esse app recomendo,5
76770,Horrível. Não funciona,1
79393,Ruim. Ruim; só pega quando quer da erro 4859,2
50278,Ruim. Pow meu não funciona bem feito erá q merda,2
67834,Horrível,1
59373,Bom. Só falta melhorar a parte de bugs,4
52461,E bm ss. O meu e moto g2 e não da erro nenhum. E tudo frescura de vcs.,4
57470,Bom. Será que o Instagram um dia vai se tornar um aplicativo rápido? É mto lento,4
61271,muito bom. Amei adoro,5
79036,Funciona com recursos mais basicos. Gosto muito do Bradesco; mas o novo aplicativo do Itau pode servir de modelo para um novo aplicativo.,3
57003,Melhor que o face. E muito bom,5
62382,Bom. Ótimo vicio eu acho pior que droga,4
67495,Obrigação. Só por não ter outra opção de ver minhas conversas baixei affz,2
64204,Adorei. Adorei,5
80066,Top,5
59096,Bom; Mais fica com muito poblemas,4
72463,Caixa. ÓTIMO APP,5
80188,Muito bom,5
63169,E muito. Bom,5
67714,E ele trava muito mesmo;mais e bom,4
80753,Não estou consigo ver a página. Está como inativa temporária na web eu sempre usei e gostei agora não consigo ver!!,2
54907,Otimo,5
69315,Esse aplicativo da caixa e um lixo não funciona essa merda porcaria dos inferno.,1
67891,muito bom,5
57359,Adoreï. Massa,5
54624,Aveses Chato. Não consigo comentar fotos de famosos . muito ruim aveses ????,2
61624,Melhor impossível,5
56665,Incrível. Super recomendo!!,5
79814,Aya papa.. Eu adorei,5
71714,Até momento estou satisfeita,4
56809,Bom,4
51847,credo nao consigo baixa,1
60489,Ótimo. excelente,5
51779,Trava muito e gasta muita memória ajeitem isso.,2
69989,Muito bom. Sempre pago minhas contas; aposto na Mega-Sena; e recarrego o celular. Ótimo App.,5
77694,Era ate bom ;mais agora se quer abre a parte de acesso a contas ;dei uma estrela pq n tem n tem nota menor;ficou pessimo,1
62939,Excelente. Melhor jeito de se comunicar,5
56856,Poderia ser melhor. Podia ter a opção de ver q vc segue e nao te segue de volta e tbm aumentar a ft e tal;ista lala_dsm sigo de volta,3
63673,Vinny eu acho. Legalllll;.,4
65146,Muitooo Bom. As vezes trava mais fora isso muito bom,5
56841,muito bom gostei ??,5
54765,Maravilhoso,5
80380,Gostei mas;. Tem que poder ser ativado via terminal de atendimento; é muito ruim ir ao Banco e pegar fila só pra ativar a chave de segurança. Falta fazer leitura de códigos de barras em PDF. No mais o App é muito bom!,4
52364,Amei. É otimo,5
50736,Trava muito não gostei muito não,2
50641,Muito bom vale apena,5
66829,Normal,3
80176,Não Acessa. Era bom; agora não abre há uma semana.,1
78564,Piry. Desde que comecei usar não me deixou na mão;faço compras;pago boletos e tudo mais e recomendo a todos;,4
60282,Muito bom,5
78519,Gostei. Apps;,4
64193,Muito bom,5
76877,É ótimo esse aplicativo do Bradesco,5
64888,Matheus. Uma bosta so uso porque e nessesario uma boooossstaaaa,1
77309,Piorou. Não funciona direito mais,2
52489,e a minha Vida. amei,5
60624,Meu designe nao mudou tah tudo igual.,3
68796,Acessibilidade 0. A pessoa já acessa do celular para evitar o computador e na hora eles pedem para você usar o computador! AFF falta de lógica,1
66397,Ruim. Ta parando sozinho.,2
59809,Bom. Muito bom .,5
62663,E tri. Tri,5
52434,Camila. Não está carregando vídeos,2
61082,Estava bom. Mais começou travar,2
65371,Facebook messeger. Ixo é uma merda n ajuda em nada fogo,1
76982,Muito bom. Bom,5
76679,Muito bom,5
58175,Gosto muito do app. Mas toda vez ele crasha; e tenho que tentar salvar a foto varias vezes pra ela ficar legal; e mesmo assim as vezes ela fica com umas faixas pretas na parte de cima que as vezes pode cobrir a foto toda,4
57726,Ótimo,5
53555,Daora. Um app muito legal recomendo,5
72265,Horrivel. Uma merda porque tudo o ke é do governo nao presta.,1
67610,Bosta. Bosta,1
57655,Muinto bom,5
69349,Trava. Não da para fazer nada. Tudo trava; não consigo acessar.,1
71219,Não funciona. Uma merda não baixem,1
64174,Ameii'. Otimoo aplicativo;,5
52640,Amo. Tipo assim meu Facebook nunca deu PT entao eu dou nota maxima po App,5
56029,Gostei. Mas pode ser melhor!!,4
52758,Tri massa. E muito tri,5
52142,Legal. É legal porque dá pra curtir,4
81004,Ótimo!. Bradesco nas mãos.,5
78428,Não funciona mais. Já desinstalei e reinstalei. E nada!,1
60930,??. Muito bom,5
77375,Nunca tive problemas; mas ja tem uns 3 dias. que nao estou conseguindo acessar minha conta; aparece uma imagem de erro..,1
80877,Bom,4
54944,Top D+!!. Para quem gosta de registrar os melhores momentos Instagram é o melhor. E para quem gosta de rede social esse é um dos melhores!!,5
76684,Não funciona mais!. Já não era grandes coisas; agora não funciona e fica pedindo ao usuário para atualizar uma atualização que não existe. E também não existe outro aplicativo disponível.,1
77394,Bradesco. O aplicativo é simplesmente incrível! Todos os recursos disponíveis aqui funcionam muito bem e quebram um galho enorme para os momentos em que preciso de agilidade para consultar algumas informações. Porém; como nem tudo são flores; gos;,4
64478,Muito bom,5
61488,Tá bom. Ótimo,5
65444,Coco. App filho da puta o face obriga a baixar.,1
59744,Adorei. Ótimo; melhor ainda se desse pra mudar a cor ?????????#pink??,5
80559,Exelente. O Bradesco em suas mãos.,5
62547,Legal. Ótimo amei,5
68113,Perca de tempo. Horrível,1
71249,Péssimo horrível. Não consegui nem entrar no aplicativo; eu ja tenho cadastro e no app diz q eu não tenho fica pedindo nome de usuário e não deu certo! :(,1
52354,Otimo. E mto bom as pessoas q n gostam to pouco me lixando ????????,5
50646,Mais ou menos. Trava tiro bateria,3
64366,Um lixo odiei,1
61188,Adorei muito bom,5
78469,Tudo de bom meu banco,5
51782,Da pró gasto. Trava muito não carrega direito:'(,3
67356,Só baixei esse Coco porque nao da pra entra no chat sem isso,2
68613,ajuda muito,4
51737,Porcaria,1
63592,Mensseger obrigatório não.. Acho desnecessário ser obrigado a ter o mensseger.,2
59177,Horrivel. Quando troca de celular naum funciona;so da falha ee uma mrda,1
52121,karol Andrade. Bom,4
55478,Nao vivo sem. Gosto mais que face,5
68247,Muito bom aplicativo gostei,5
54485,Péssimo!. Não amplia mais as fotos!,1
56278,Muito bom. Adorei.,5
69228,Não funciona. Uma porcaria,1
60105,Bkz,4
55393,Prefeito. Ñ trava é ótimo,5
52460,Precisa melhorar muito lento,2
58297,Amoooooo,5
80093,Muito prático,4
68529,Xperia zq. Porcaria,1
62195,um show. luxo,5
58277,Otimo. Adorei,5
63537,Muito bom,5
78791,Muito bom.,5
60878,parabens. valeu pelo sucesso,5
55976,Muito bom. Encontrar pessoas de todo o mundo,5
55538,Muito bom;. Vicioso..,5
57589,Muito bom adorei,5
57460,Essencial. Das melhores apps de sempre,5
79245,Bradesco. Top,5
71614,Não funciona. Não da pra acessar a conta;.,1
71263,Excelente,5
56542,Ótimo,5
78983,Excelente,5
66732,Melhor. Ele. E. Otimo,5
54825,Bom. Eu gosto mais mim ajudem por que meus seguidores estão diminuindo??????,5
52376,Ótimo,5
64173,É Bom. Bem útil mais as vezes tipo sempre trava ; trava muito ; melhorem isso pfv =],4
58227,Espetacular. Adorei,5
71824,Nossa q merda. Isso e um lixo,1
76878,Amei,5
69373,Porcaria. Faz qualquer coisa; exceto funcionar. Não instale esse lixo.,1
58616,Muito bom. ?????,5
56067,Muito bom,5
54822,S4. Muito bom excelente,5
51339,Ta muito lento as fotos e videos demoram a abrir no lg l90,2
71970,Não acessa mais,1
61457,Top. Um dos melhores app ??,5
76610,Bb,4
78076,Bom,4
63880,Só de ser obrigado a instalar pra poder enviar mensagens no face pelo celular dou nota 0.. Péssimo App arrumem isso que as pessoas consigam enviar mensagem no face sem ter que usar nenhum aplicativo.,1
60681,Whatsapp a melhor rede social. Isso e bom e um dos melhores da play store,5
52756,Bom. Otimo,5
57442,Bom app. Bacana !,4
78425,Não funciona mais. eu já ia dar o máximo de estrelas so que pecisei usar e agora diz q tenho que acesar a loja de app vim aqui pra ver se era pra atualizar e nada. Então o q significa issso.,1
51151,Monii oliveira. Orrivel; melhorzinho só acessando no gogle. Pq esse aplicativo é ruim de mais precisando ugente melhorar' mil vezes o whats.,1
67672,Mt bom. Adoreii,5
59885,Maravilhoso. Amei mais ainda por causa dos grupos que a gente mesmo faz.,5
61214,Bom de mais. Adorei,5
64488,Essa merda não instala meu moto g,1
66428,adoreiiiiii??. esse app e uma graça e te coisaas chiq,5
51240,Fica travando; demora abrir fotos e vídeos mesmo usando Wi-Fi,2
57497,Adores,5
52849,Ruim; não está mais abrindo as fotos e não tá mais dando para marcar os amigos nas fotos,2
54479,Bom,4
76690,Desativado. Era tão bom; mas parou de funcionar.,1
80229,Parou de funcionar do nada. .,1
80734,bom,4
61780,Muito bom. E muito bom whatsapp e bom pra comunicação de amigos,5
60634,Bom. Mais pudia ter a versão do fundo transparente,4
57058,Top,5
52797,Pelo amor só piora!. Daí você atualiza na expectativa que vai parar de travar e pelo contrario só piora.. Cada versão pior que a outra.,1
80802,Rápido e prático; mas sem o total uso gratuito do app.,4
80104,Excelente banco!,5
60449,So que eu acho q poderia ter a opçao de ver quem carregou sua foto de perfil,4
66055,Ruim;,2
54431,merdaaaa. nao posso compartilhar minhas coisas -.-',1
71583,Supri a necessidade,3
55204,Amo minhas amigas só posta foto lindas,5
59874,Bom. Gostei demais,5
56322,bom. gostei,4
55072,Ótimo,5
80315,Dorinha. Muito bom não tenho o que reclamar. Nunca tive nenhum tipo de problema,5
53885,Muito ruim,1
58482,Eu adoreiii amei mesmo de verdade eu recomendo,5
51637,Massa. Foda,5
59412,Sensacional.. Funciona muito bem.,5
67053,Bom Adorei (só lamento pra quem não gostou) obs: se reclama compra um celular bom,5
72267,Sem acesso. Não tenho acesso; preciso do código SMS; mas não chega no meu celular esse código. Fui na agência e o cadastro está correto. E agora?! Só falta isso pra eu ter acesso. Uma pena;,1
66855,Mas fosse bom se a nova versão nao obrigasse quente a usar só o messenger,3
71185,Amei. Muito bom esse appp,5
55248,Muito bom,5
66463,Q porra. Baixei esse caraí pq o fecebook me obrigou;q porra,1
57606,Bom. Bom,4
50412,Adorei. Agora que eu atualize ficou melhor,5
65426,Travar muito,2
60945,sou o único que ele fica desconectando sozinho ? não sei se é bug; mas começou do meio do nada; após a última atualização; mando uma mensagem; e ele sai da conversa; tenho que ficar entrando a cada frase,2
76547,Muito bom. Sempre vejo meu saldo tranquilo nem preciso sai de casa,5
52563,Obrigado. Fantástico. Ótimo,5
70368,Lixo. Aplicativo lixo também uma empresa vindo deste governo corrupto dos ptralhas,1
57868,Mto bom,5
69758,Porcaria total. Preciso dele e nunca funciona;!,1
56403,Adorooooooooo,5
56089,Otimo. Muito bom; continue assim;.,5
52532,Muito ótimo. Ameii as atualizações ficaraam melhor mais as vezes fica travando bastante pow.. Ajeitem isso pfv! Danny Castanheira Alves AGRADECE,5
64328,Adorooooo!!!!!!!,5
56509,Legal. Quem sabe,4
64200,Bom,4
51057,Sla. E muito Bom,5
78728,Muito Bom,5
67313,Tem q melhorar n piora;,2
54330,Estragaram. O meu trava o tempo todo depois das últimas atualizações. Moto g2,2
66429,Adorei. PERFEITO,5
60581,Muito bom. Muito msm,5
58402,Gosteii. Agradável o ambiente;App bom!!!,4
80222,Péssimo. Não consigo acessar sem rede 3g ou WiFi.. A propaganda diz queneu posso acessar.. Mentira .. E outra ta bugado.. Qnd tenho rede Não acesso a conta .. Ta uma bosta. Vou desistalar..,1
65257,Perca de tempo .,1
53485,Horrivel. E muito ruim trava no meu iphone 6,1
57105,"Amooo de paixaaaaaaao &lt,3 hahaha",5
69601,não ta funcionando. AFF AFF,1
80767,Maravilhoso. Muito eficiente,5
57203,Muito bom,5
78486,Pessimo. Já faz um tempo com erro não acessa a conta. E difícil compreensão dos dados bancários.,1
54299,Inacreditável. Ta desistalando sozinho essa porra,1
57340,Adorei. Muito bom esse app,5
62819,Ótimo. porém !. Nunca consigo enquadrar uma foto no tamanho original ;Depois de 100.000.000 de atualizações Vocês não acham que tá na hora de mudar isso?,4
76585,Precisa de atualização.. O aplicativo é meio confuso. A interface é desatualizada. O APP do Itaú; por exemplo; segue o material design e é bem mais prático.,2
71448,Lixo. Uma porcaria esse aplicativo essa simulacao nunca funciona !,1
57879,Muito bom,5
61680,joao. d +,5
77201,Não está funcionando;. Parou de funcionar; foi instalado novamente; mas continua dando erro!!!,1
57550,Massa,5
54620,Simplesmente simples simplestaticamente perfect perfectivo .??????,5
61749,Muito bom ele é muito previsível para tudo ?????,5
69336,NAO BAIXEM NAO FUNCIONA,1
71827,Bom demais,5
53979,E mto bom,5
81001,Beleza e ótimo,5
67510,É + ou - ; mas detesto apps impostos;. ; E só tô atualiz. (de novo!) prq o Face nos obriga a ter ele!! ??,3
80266,Bom ate. Só que agora ele não quer abrir minha conta,3
78781,Gostei muito bom. Muito bom,5
78293,Praticidade. Nada melhor que o aplicativo Bradesco pra otimizar o nosso tempo e não ter que enfrentar trânsito; filas e falta de estacionamento de uma agência bancária!,5
69369,Bom. Ótimo,5
50126,Não ta instalando no meu moto g2 esta dando erro desconhecido essa merda,1
52197,Tudo. Muito bom,5
65800,Amei. Muito bom,5
50985,Bom. Bon,4
77452,Muiiiiito booooom,5
76975,Funciona muito bem caso de erro atualize seu celular q dá?,4
71229,Gostei. Mto bom recomendado.,5
78817,Bom. Precisa corrigir troca de celular sem precisar ir ao banco;as vezes parar de funcionar. ;.,4
67489,Melhor coisa que existe. Depois que eu baixei esse aplicativo eu me comuniquei com os aliens e ainda por cima comprei um kit de rodas pro meu navio voador ! *-* Recomendo que baixem !!!,5
58824,Bom. Goste,4
77763,Vou da cinco estrelas;. deve ser bomm..,5
80852,Escelente!,5
54638,Adorei ??. Muito Bomm; ????,5
59610,Bom. Gostei e gosto pacas,5
63105,Ótimo. Muito bom,5
59316,G3 Stylus. Ñ quero que os números fiquem salvos nos contatos.mudem logoo. Quem é adm ñ precisava salvar os números nos contatos só precisava digitar os números. E para as pessoas que adicionam vc no grupo podia vim um pergunta antes pra vc,2
55105,Muito bom sem duvidas sensacional,5
